2023-08-31 16:25:50,1,1263.60,187.29
2023-08-31 16:25:50,2,918.72,172.12
2023-08-31 16:25:50,3,1312.55,104.99
2023-08-31 16:25:50,5,910.21,110.01
2023-08-31 16:25:50,10,1384.76,185.96
2023-08-31 16:25:50,11,1288.86,128.65
2023-08-31 16:25:51,1,1263.49,189.16
2023-08-31 16:25:51,2,890.42,160.67
2023-08-31 16:25:51,3,1300.39,105.67
2023-08-31 16:25:51,5,1053.52,102.84
2023-08-31 16:25:51,11,1289.52,146.01
2023-08-31 16:25:52,1,1259.62,182.95
2023-08-31 16:25:52,2,860.90,147.71
2023-08-31 16:25:52,3,1300.71,105.05
2023-08-31 16:25:52,5,1133.79,100.01
2023-08-31 16:25:53,1,1256.07,180.82
2023-08-31 16:25:53,2,826.78,145.24
2023-08-31 16:25:53,3,1307.49,105.13
2023-08-31 16:25:53,5,1124.38,99.26
2023-08-31 16:25:54,1,1259.41,177.87
2023-08-31 16:25:54,2,736.09,169.07
2023-08-31 16:25:54,3,1306.19,106.20
2023-08-31 16:25:54,5,1035.09,97.03
2023-08-31 16:25:54,12,1281.55,130.43
2023-08-31 16:25:55,1,1259.78,172.02
2023-08-31 16:25:55,2,650.06,197.07
2023-08-31 16:25:55,3,1270.83,96.23
2023-08-31 16:25:55,5,1016.34,97.58
2023-08-31 16:25:56,1,1254.34,150.97
2023-08-31 16:25:56,2,605.52,221.88
2023-08-31 16:25:56,3,1254.94,92.52
2023-08-31 16:25:56,5,1015.40,97.23
2023-08-31 16:25:57,1,1272.20,172.67
2023-08-31 16:25:57,2,594.44,220.47
2023-08-31 16:25:57,3,1253.93,93.24
2023-08-31 16:25:57,5,1014.40,96.06
2023-08-31 16:25:58,1,1265.85,179.54
2023-08-31 16:25:58,2,592.01,223.43
2023-08-31 16:25:58,3,1252.94,93.66
2023-08-31 16:25:58,5,1017.09,93.78
2023-08-31 16:25:59,1,1252.02,156.38
2023-08-31 16:25:59,2,591.17,224.88
2023-08-31 16:25:59,3,1252.73,93.66
2023-08-31 16:25:59,5,1014.19,93.21
2023-08-31 16:26:00,1,1257.66,149.47
2023-08-31 16:26:00,2,593.79,224.42
2023-08-31 16:26:00,3,1253.06,93.51
2023-08-31 16:26:00,5,1014.68,93.68
2023-08-31 16:26:01,1,1271.15,154.42
2023-08-31 16:26:01,2,589.62,226.99
2023-08-31 16:26:01,3,1251.65,93.62
2023-08-31 16:26:01,5,1080.85,96.36
2023-08-31 16:26:02,1,1274.07,186.02
2023-08-31 16:26:02,2,588.16,227.49
2023-08-31 16:26:02,3,1252.08,93.28
2023-08-31 16:26:02,5,1126.46,98.26
2023-08-31 16:26:03,1,1246.01,136.41
2023-08-31 16:26:03,2,607.57,222.97
2023-08-31 16:26:03,3,1253.94,93.55
2023-08-31 16:26:03,5,1123.92,100.84
2023-08-31 16:26:03,13,1162.81,70.32
2023-08-31 16:26:04,1,1249.78,146.91
2023-08-31 16:26:04,2,607.86,222.41
2023-08-31 16:26:04,3,1251.62,93.07
2023-08-31 16:26:04,5,1123.60,107.40
2023-08-31 16:26:04,13,1121.42,65.79
2023-08-31 16:26:05,1,1214.48,118.91
2023-08-31 16:26:05,2,610.51,222.70
2023-08-31 16:26:05,3,1236.99,98.08
2023-08-31 16:26:05,5,1126.21,100.53
2023-08-31 16:26:05,13,1036.58,87.84
2023-08-31 16:26:06,1,1225.29,132.24
2023-08-31 16:26:06,2,610.15,221.36
2023-08-31 16:26:06,3,1186.25,95.94
2023-08-31 16:26:06,5,1129.69,99.10
2023-08-31 16:26:06,13,931.83,124.82
2023-08-31 16:26:07,1,1228.29,127.81
2023-08-31 16:26:07,2,609.97,221.46
2023-08-31 16:26:07,3,1196.97,96.71
2023-08-31 16:26:07,5,1125.54,97.57
2023-08-31 16:26:07,13,950.30,157.15
2023-08-31 16:26:08,1,1181.18,124.41
2023-08-31 16:26:08,2,607.73,221.91
2023-08-31 16:26:08,3,1149.61,86.98
2023-08-31 16:26:08,5,1120.59,92.94
2023-08-31 16:26:08,13,1057.01,170.08
2023-08-31 16:26:09,1,1195.74,121.46
2023-08-31 16:26:09,2,607.45,222.12
2023-08-31 16:26:09,5,1126.11,95.42
2023-08-31 16:26:09,13,1113.25,169.55
2023-08-31 16:26:09,14,1032.50,85.35
2023-08-31 16:26:10,1,1201.75,122.21
2023-08-31 16:26:10,2,609.23,222.08
2023-08-31 16:26:10,5,1121.44,96.19
2023-08-31 16:26:10,13,1127.98,173.21
2023-08-31 16:26:10,14,976.12,92.01
2023-08-31 16:26:11,1,1204.95,141.57
2023-08-31 16:26:11,2,607.40,221.23
2023-08-31 16:26:11,5,1141.21,106.65
2023-08-31 16:26:11,13,1107.32,186.27
2023-08-31 16:26:11,14,972.47,105.83
2023-08-31 16:26:12,1,1231.66,163.41
2023-08-31 16:26:12,2,607.95,221.12
2023-08-31 16:26:12,5,1158.68,110.21
2023-08-31 16:26:12,13,1106.38,210.88
2023-08-31 16:26:12,14,991.01,112.55
2023-08-31 16:26:13,2,607.74,221.91
2023-08-31 16:26:13,5,1166.34,112.77
2023-08-31 16:26:13,13,1095.83,130.76
2023-08-31 16:26:13,14,1014.48,110.55
2023-08-31 16:26:13,1,1272.61,167.52
2023-08-31 16:26:14,2,608.87,221.48
2023-08-31 16:26:14,5,1159.49,113.11
2023-08-31 16:26:14,13,1075.42,116.75
2023-08-31 16:26:14,14,1038.96,167.27
2023-08-31 16:26:14,1,1237.13,161.11
2023-08-31 16:26:15,2,610.82,220.89
2023-08-31 16:26:15,5,1165.87,111.43
2023-08-31 16:26:15,13,963.75,181.13
2023-08-31 16:26:15,1,1127.07,165.25
2023-08-31 16:26:15,14,1063.23,103.44
2023-08-31 16:26:15,15,919.72,98.56
2023-08-31 16:26:16,2,620.67,223.91
2023-08-31 16:26:16,5,1165.77,113.16
2023-08-31 16:26:16,13,820.59,146.48
2023-08-31 16:26:16,1,1053.56,170.52
2023-08-31 16:26:16,14,1051.24,104.52
2023-08-31 16:26:16,15,911.66,92.77
2023-08-31 16:26:17,2,629.53,226.78
2023-08-31 16:26:17,5,1159.73,114.50
2023-08-31 16:26:17,13,739.63,141.88
2023-08-31 16:26:17,1,1034.23,146.63
2023-08-31 16:26:17,14,1049.25,117.27
2023-08-31 16:26:18,2,633.11,230.62
